,0,1,2
3772,fred13, ,george13
3773,fred13,of,fred13 george13
3774,fred13,point,harry11
3775,fred13,add,harry11
3776,fred13,?,george13
3777,fred13,?,fred13 george13
3778,fred13,of,fred13 george13
3779,fred13,of,fred13 george13
3780,fred13,ask,harry11
3781,fred13,dare,harry11
3782,fred13,need,harry11
3783,fred13,dare,harry11
3784,fred13,need,harry11
3785,fred13,dare,harry11
3786,fred13,need,harry11
3787,fred13,and,george13
3788,fred13,.,ron11
3789,fred13,",",fred13 george13
3790,fred13,brother,harry11
3791,fred13,and,george13
3792,fred13,and,george13
3793,fred13,mess,fred13 george13
3794,fred13,get,hogstudents
3795,fred13,think,fred13 george13
3796,fred13,be,ron11
3797,fred13,do,billadolescent charlieadolescent percy15 fred13 george13
3798,fred13,",",ron11
3799,fred13,do,billadolescent charlieadolescent percy15 fred13 george13
3800,fred13,do,ron11
3801,fred13,get,ron11
3802,fred13,get,billadolescent
3803,fred13,robe,charlieadolescent
3804,fred13,wand,percy15
3805,fred13,old,scabbers
3806,fred13,say,ron11
3807,fred13,and,george13
3808,fred13,.,ron11
3809,fred13,come,hagrid62
3810,fred13,with,harry11
3811,fred13,and,george13
3812,fred13,and,george13
3813,fred13,come,harry11
3814,fred13,and,george13
3815,fred13,disappear,draco11
3816,fred13,flank,crabbe11
3817,fred13,and,goyle11
3818,fred13,tell,harry11
3819,fred13,and,george13
3820,fred13,out,harry11
3821,fred13,or,george13
3822,fred13,tell,angelina14
3823,fred13,back,angelina14
3824,fred13,go,angelina14
3825,fred13,dodge,angelina14
3826,fred13,keeper,miles
3827,fred13,dive,teamgryffindor
3828,fred13,beat,marcus15
3829,fred13,beat,marcus15
3830,fred13,and,george13
3831,fred13,bound,harry11
3832,fred13,stuff,harry11
3833,fred13,and,george13
3834,fred13,hold,harry11
3835,fred13,bang,dumbledore110
3836,fred13,swap,dumbledore110
3837,fred13,point,flitwick
3838,fred13,read,dumbledore110
3839,fred13,and,george13
3840,fred13,over,fred13 george13
3841,fred13,steal,percy15
3842,fred13,and,george13
3843,fred14,and,george14
3844,fred14,be,harry11
3845,fred14,seat,fred14 george14
3846,fred14,think,harry11
3847,fred14,.,pomfrey
3848,fred14,hope,teachers
3849,fred14,forget,hogstudents
3850,fred14,sadly,hagrid63
3851,fred14,be,firstyears
3852,fred14,down,hogstudents
3853,fred14,board,hogstudents
3854,fred14,speed,hogstudents
3855,fredadolescent,and,georgeadolescent
3856,fredadolescent,lose,fredadolescent georgeadolescent
3857,fredadolescent,be,hogstudents
3858,fredadolescent,like,fred14 george14
3859,friar,say,ghosts
3860,friar,ought,peeves
3861,friar,have,ghosts
3862,friar,give,peeves
3863,friar,chance,peeves
3864,friar,deserve,peeves
3865,friar,give,ghosts
3866,friar,name,peeves
3867,friar,ghost,nick
3868,friar,say,firstyears
3869,friar,smile,firstyears
3870,friar,wave,hannah11
3871,fudge,pelt,dumbledoredeep
3872,fudge,pelt,dumbledoredeep
3873,george13,call,fred13
3874,george13,hurry,fred13
3875,george13,do,fred13
3876,george13,go,fred13
3877,george13,of,george13 fred13
3878,george13, ,harry11
3879,george13,?,fred13 george13
3880,george13,remember,percy15
3881,george13,remember,percy15
3882,george13,of,fred13 george13
3883,george13,.,ron11
3884,george13,",",fred13 george13
3885,george13,brother,harry11
3886,george13,mess,fred13 george13
3887,george13,get,hogstudents
3888,george13,think,fred13 george13
3889,george13,be,ron11
3890,george13,do,billadolescent charlieadolescent percy15 fred13 george13
3891,george13,",",ron11
3892,george13,do,billadolescent charlieadolescent percy15 fred13 george13
3893,george13,do,ron11
3894,george13,get,ron11
3895,george13,get,billadolescent
3896,george13,robe,charlieadolescent
3897,george13,wand,percy15
3898,george13,old,scabbers
3899,george13,give,ron11
3900,george13,.,ron11
3901,george13,come,hagrid62
3902,george13,with,harry11
3903,george13,come,harry11
3904,george13,disappear,draco11
3905,george13,flank,crabbe11
3906,george13,and,goyle11
3907,george13,out,harry11
3908,george13,tell,angelina14
3909,george13,back,angelina14
3910,george13,go,angelina14
3911,george13,dodge,angelina14
3912,george13,keeper,miles
3913,george13,dive,teamgryffindor
3914,george13,bound,harry11
3915,george13,stuff,harry11
3916,george13,suppose,molly
3917,george13,think,ron11
3918,george13,forget,ron11
3919,george13,name,fred13 george13
3920,george13,be,fred13 george13
3921,george13,know,fred13 george13
3922,george13,over,fred13 george13
3923,george13,steal,percy15
3924,george13,hit,snape32
3925,george13,.,hermione12
3926,george13,have,hermione12
3927,george13,cross,hermione12
3928,george13,squint,harry11
3929,george14,be,harry11
3930,george14,seat,fred14 george14
3931,george14,think,harry11
3932,george14,.,pomfrey
3933,georgeadolescent,lose,fredadolescent georgeadolescent
3934,georgeadolescent,be,hogstudents
3935,georgeadolescent,like,fred14 george14
3936,ghosts,glance,firstyears
3937,ghosts,glance,firstyears
3938,ghosts,glance,firstyears
3939,ghosts,ought,peeves
3940,ghosts,give,peeves
3941,ghosts,chance,peeves
3942,ghosts,deserve,peeves
3943,ghosts,name,peeves
3944,ghosts,ghost,nick
3945,ghosts,say,firstyears
3946,ghosts,name,peeves
3947,ghosts,ghost,nick
3948,ghosts,say,firstyears
3949,ghosts,shone,harry11
3950,ghosts,look,harry11
3951,ghosts,hear,hermione11
3952,ghosts,.,harry11
3953,ghosts,spot,quirrellearly
3954,ghosts,man,quirrellearly
3955,ghosts,glide,nick
3956,ghosts,be,firstgryffindors
3957,ghosts,in,peeves
3958,ghosts,be,peeves
3959,ghosts,be,peeves
3960,ghosts,drop,hogstudents
3961,ghosts,pull,hogstudents
3962,ghosts,pelt,hogstudents
3963,ghosts,with,hogstudents
3964,ghosts,grab,hogstudents
3965,ghosts,glide,nick
3966,ghosts,be,firstgryffindors
3967,ghosts,in,peeves
3968,ghosts,be,peeves
3969,ghosts,be,peeves
3970,ghosts,drop,hogstudents
3971,ghosts,pull,hogstudents
3972,ghosts,pelt,hogstudents
3973,ghosts,with,hogstudents
3974,ghosts,grab,hogstudents
3975,ghosts,.,hogstudents
3976,ghosts,hate,filch
3977,ginny10,hold,molly
3978,ginny10,go,harry11
3979,ginny10,",",molly
3980,ginny10,see,harry11
3981,ginny10,poor,harry11
3982,ginny10,be,harry11
3983,ginny10,really,fred13
3984,ginny10,?,fred13
3985,ginny10,poor,harry11
3986,ginny10,be,harry11
3987,ginny10,really,fred13
3988,ginny10,?,fred13
3989,ginny10,",",ron11 fred13 george13
3990,ginny10, ,molly
3991,ginny10,disappear,harry11
3992,ginny10,feel,harry11
3993,ginny10,know,harry11
3994,ginny10,go,harry11
3995,ginny10, ,molly
3996,ginny10,disappear,harry11
3997,ginny10,feel,harry11
3998,ginny10,know,harry11
3999,ginny10,go,harry11
4000,ginny10,",",ron12
4001,ginny10,point,ron12
4002,ginny10,point,ron12
4003,gordon,be,dudley11
4004,gordon,be,dudgang
4005,gordon,",",dudley11
4006,gordon,be,dudgang
4007,gordon,be,dudley11
4008,gordon,sport,harry10
4009,goyle11,be,harry11
4010,goyle11,or,ron11
4011,goyle11,reach,ron11
4012,goyle11,–,ron11
4013,goyle11,leapt,ron11
4014,goyle11,knuckle,crabbe11
4015,goyle11,and,draco11
4016,goyle11,swung,scabbers
4017,goyle11,round,scabbers
4018,goyle11,fly,draco11 crabbe11 goyle11
4019,goyle11,disappear,draco11 crabbe11 goyle11
4020,goyle11,think,draco11 crabbe11 goyle11
4021,goyle11,hear,hermione11
4022,goyle11,knuckle,crabbe11
4023,goyle11,and,draco11
4024,goyle11,swung,scabbers
4025,goyle11,round,scabbers
4026,goyle11,fly,draco11 crabbe11 goyle11
4027,goyle11,disappear,draco11 crabbe11 goyle11
4028,goyle11,think,draco11 crabbe11 goyle11
4029,goyle11,hear,hermione11
4030,goyle11,swung,scabbers
4031,goyle11,round,scabbers
4032,goyle11,fly,draco11 crabbe11 goyle11
4033,goyle11,disappear,draco11 crabbe11 goyle11
4034,goyle11,think,draco11 crabbe11 goyle11
4035,goyle11,hear,hermione11
4036,goyle11,look,draco11
4037,goyle11,snigger,draco11 crabbe11 goyle11
4038,goyle11,hand,snape31
4039,goyle11,finish,snape31
4040,goyle11,be,hagrid62
4041,goyle11,have,hagrid62
4042,goyle11,behind,draco11
4043,goyle11,here,draco11
4044,goyle11,neck,draco11
4045,goyle11,face,harry11
4046,goyle11,leave,mcgonagall
4047,goyle11,wake,mcgonagall
4048,goyle11,strode,harry11
4049,goyle11,go,harry11
4050,goyle11,know,harry11
4051,goyle11,want,harry11
4052,goyle11,seem,harry11
4053,goyle11,voice,mcgonagall
4054,goyle11,sweep,harry11
4055,goyle11,;,harry11
4056,goyle11,have,harry11
4057,goyle11,do,harry11
4058,goyle11,last,harry11
4059,goyle11,bag,vernon30s petunia30s dudley11
4060,goyle11,say,harry11
4061,goyle11,be,teachers
4062,goyle11,neither,crabbe11 goyle11
4063,goyle11,do,crabbe11 goyle11
4064,goyle11,size,crabbe11 goyle11
4065,goyle11,.,draco11
4066,goyle11,seize,harry11
4067,goyle11,chuckle,harry11
4068,goyle11,measure,draco11 crabbe11 goyle11
4069,goyle11,.,draco11
4070,goyle11,be,teamslytherin
4071,goyle11,lose,draco11
4072,goyle11,try,harry11
4073,goyle11,as,draco11
4074,goyle11,realise,hogstudents
4075,goyle11,be,harry11
4076,goyle11,manage,harry11
4077,goyle11,broomstick,draco11
4078,goyle11,go,harry11
4079,goyle11,howl,ron11
4080,goyle11,dare,ron11
4081,goyle11,handed,neville11
4082,goyle11,'s,pomfrey
4083,goyle11,say,neville11
4084,goyle11,be,slytherins
4085,goyle11,!,gryffindors
4086,goyle11,wait,harry11
4087,goyle11,in,gryffindors
4088,goyle11,have,fred13
4089,goyle11,and,george13
4090,goyle11,pass,ron12
4091,goyle11,pass,ron12
4092,goyle11,pass,ron12
4093,grindelwald62,in,dumbledoredeep
4094,grindelwald62,work,dumbledoredeep
4095,grindelwald62,partner,flamel
4096,grindelwald62,.,dumbledoredeep
4097,grindelwald62,in,dumbledoredeep
4098,grindelwald62,work,dumbledoredeep
4099,grindelwald62,partner,flamel
4100,gringoblin1,be,harry11
4101,gringoblin1,have,harry11
4102,gringoblin1,bow,harry11 hagrid62
4103,gringoblin1,walk,harry11 hagrid62
4104,gringoblin1,be,harry11
4105,gringoblin1,have,harry11
4106,gringoblin1,bow,harry11 hagrid62
4107,gringoblin1,walk,harry11 hagrid62
4108,gringoblin1,have,harry11
4109,gringoblin1,bow,harry11 hagrid62
4110,gringoblin1,walk,harry11 hagrid62
4111,gringoblin1,bow,harry11 hagrid62
4112,gringoblin1,walk,harry11 hagrid62
4113,gringoblin4,nose,harry11
4114,gringoblin4,watch,gringoblin5
4115,gringoblin4,on,harry11 hagrid62
4116,gringoblin4,nose,harry11
4117,gringoblin4,watch,gringoblin5
4118,gringoblin4,on,harry11 hagrid62
4119,gringoblin4,nose,harry11
4120,gringoblin4,watch,gringoblin5
4121,gringoblin4,on,harry11 hagrid62
4122,gringoblin4,say,hagrid62
4123,gringoblin4,have,griphook
4124,gringoblin5,on,harry11 hagrid62
4125,gringoblins,",",harry11
4126,gringoblins,.,hagrid62
4127,gringoblins,get,dumbledore109
4128,gringoblins,show,magic
4129,gringoblins,in,hagrid62
4130,gringoblins,and,harry11
4131,gringoblins,show,magic
4132,gringoblins,in,hagrid62
4133,gringoblins,and,harry11
4134,gringoblins,say,gringoblin6
4135,gringoblins,tell,dailyprophet
4136,gringoblins,be,dailyprophet
4137,gringoblins,nose,dailyprophet
4138,gringoblins,know,dailyprophet
4139,griphook,be,hagrid62
4140,griphook,cram,hagrid62
4141,griphook,pocket,hagrid62
4142,griphook,and,harry11
4143,griphook,hold,harry11
4144,griphook,be,harry11 hagrid62 griphook
4145,griphook,whistle,griphook hagrid62 harry11
4146,griphook,climb,hagrid62
4147,griphook,whistle,griphook hagrid62 harry11
4148,griphook,climb,hagrid62
4149,griphook,unlock,harry11
4150,grunnings,.,vernon20s
4151,grunnings,make,vernon20s
4152,grunnings,be,vernon20s
4153,grunnings,thought,vernon20s
4154,grunnings,stretch,vernon20s
4155,grunnings,leg,vernon20s
4156,grunnings,at,harrychild
4157,grunnings,council,harrychild
4158,grunnings,bank,harrychild
4159,grunnings,be,vernon30s
4160,gryffindors,apart,firstyears
4161,gryffindors,belong,hufflepuffs
4162,gryffindors,be,hufflepuffs
4163,gryffindors,be,firstyears
4164,gryffindors,ve,ravenclaws
4165,gryffindors,find,ravenclaws
4166,gryffindors,kind,slytherins
4167,gryffindors,make,slytherins
4168,gryffindors,end,hat
4169,gryffindors,on,firstyears
4170,gryffindors,be,hat
4171,gryffindors,have,hat
4172,gryffindors,apart,firstyears
4173,gryffindors,belong,hufflepuffs
4174,gryffindors,be,hufflepuffs
4175,gryffindors,be,firstyears
4176,gryffindors,ve,ravenclaws
4177,gryffindors,find,ravenclaws
4178,gryffindors,kind,slytherins
4179,gryffindors,make,slytherins
4180,gryffindors,end,hat
4181,gryffindors,on,firstyears
4182,gryffindors,be,hat
4183,gryffindors,have,hat
4184,gryffindors,get,harry11
4185,gryffindors,get,harry11
4186,gryffindors,get,harry11
4187,gryffindors,eat,hermione12
4188,gryffindors,stand,harry11 ron11
4189,gryffindors,.,harry11 ron11 hermione12
4190,gryffindors,look,harry11 ron11 hermione12
4191,gryffindors,",",harry11 ron11 hermione12
4192,gryffindors,below,marcus15
4193,gryffindors,block,harry11
4194,gryffindors,on,harry11
4195,gryffindors,span,harry11
4196,gryffindors,recognise,neville11
4197,gryffindors,fall,hermione12
4198,gryffindors,leapt,neville11
4199,gryffindors,spring,neville11
4200,gryffindors,get,neville11
4201,gryffindors,spill,harry11
4202,gryffindors,see,snape32
4203,gryffindors,land,harry11
4204,gryffindors,feel,harry11
4205,gryffindors,shoulder,dumbledore110
4206,gryffindors,run,harry11
4207,gryffindors,shoulder,ron11
4208,gryffindors,and,hermione12
4209,gryffindors,in,ron11
4210,gryffindors,shoulder,ron11
4211,gryffindors,and,hermione12
4212,gryffindors,in,ron11
4213,gryffindors,wait,harry11
4214,gryffindors,have,fred13
4215,gryffindors,and,george13
4216,gryffindors,have,fred13
4217,gryffindors,and,george13
4218,gryffindors,lose,harry11
4219,gryffindors,find,harry11 neville11 hermione12
4220,gryffindors,have,harry11
4221,gryffindors,famous,harry11
4222,gryffindors,lose,harry11
4223,gryffindors,couple,neville11 hermione12
4224,gryffindors,have,harry11
4225,gryffindors,famous,harry11
4226,gryffindors,lose,harry11
4227,gryffindors,couple,neville11 hermione12
4228,gryffindors,lose,harry11
4229,gryffindors,couple,neville11 hermione12
4230,gryffindors,have,harry11
4231,gryffindors,more,harry11
4232,gryffindors,upset,hermione12
4233,gryffindors,skim,hermione12
4234,gryffindors,note,harry11 ron12 hermione12
4235,gryffindors,be,harry11
4236,gryffindors,and,ron12
4237,gryffindors,talk,harry11 ron12
4238,gryffindors,think,harry11 ron12 hermione12
4239,gryffindors,seem,percy15
4240,gryffindors,hear,prefects
4241,gryffindors,draw,dumbledore110
4242,gryffindors,give,harry11
4243,gryffindors,hugging,neville11
4244,gryffindors,.,neville11
4245,gryffindors,win,harry11
4246,gryffindors,nudge,ron12
4247,gryffindors,in,draco12
4248,gryffindors,look,draco12
4249,gryffindors,have,draco12
4250,hagrid,know,lily17 james17
4251,hagrid,day,voldemort54
4252,hagrid,try,lily21 james21
4253,hagrid,on,voldemort54
4254,hagrid,know,lily21 james21
4255,hagrid,be,dumbledore100
4256,hagrid14,tell,harry11
4257,hagrid14,year,ministry
4258,hagrid14,wand,dumbledore61
4259,hagrid14,stay,dumbledoredeep
4260,hagrid14,year,ministry
4261,hagrid14,wand,dumbledore61
4262,hagrid14,stay,dumbledoredeep
4263,hagrid14,wand,dumbledore61
4264,hagrid14,stay,dumbledoredeep
4265,hagrid14,stay,dumbledoredeep
4266,hagrid52,late,dumbledore100
4267,hagrid52,tell,mcgonagall
4268,hagrid52, ,dumbledore100
4269,hagrid52,tell,mcgonagall
4270,hagrid52, ,dumbledore100
4271,hagrid52,bringing,harry1
4272,hagrid52,with,dumbledore100
4273,hagrid52,get,harry1
4274,hagrid52,",",dumbledore100
4275,hagrid52,get,harry1
4276,hagrid52,",",dumbledore100
4277,hagrid52,get,harry1
4278,hagrid52,out,muggles
4279,hagrid52,start,harry1
4280,hagrid52,fall,hagrid52 harry1
4281,hagrid52,–,dumbledore100 hagrid52 mcgonagall
4282,hagrid52,say,harry1
4283,hagrid52,",",dumbledore100
4284,hagrid52,say,harry1
4285,hagrid52,",",dumbledore100
4286,hagrid52,head,harry1
4287,hagrid52,give,harry1
4288,hagrid52,head,harry1
4289,hagrid52,give,harry1
4290,hagrid52,wake,muggles
4291,hagrid52,stand,lily21
4292,hagrid52,an,james21
4293,hagrid52,dead,harry1
4294,hagrid52,off,vernon20s petunia20s dudley1
4295,hagrid52,or,dumbledore100 mcgonagall hagrid52
4296,hagrid52,or,dumbledore100 mcgonagall hagrid52
4297,hagrid52,on,dumbledore100
4298,hagrid52,step,dumbledore100
4299,hagrid52,laid,harry1
4300,hagrid52,take,dumbledore100
4301,hagrid52,tuck,harry1
4302,hagrid52,come,mcgonagall hagrid52
4303,hagrid52,.,dumbledore100 mcgonagall hagrid52
4304,hagrid52,shake,mcgonagall
4305,hagrid52,blinked,dumbledore100
4306,hagrid52,shake,mcgonagall
4307,hagrid52,blinked,dumbledore100
4308,hagrid52,get,mcgonagall
4309,hagrid52,–,dumbledore100
4310,hagrid52,",",dumbledore100
4311,hagrid52,see,harry1
4312,hagrid52,",",harry1
4313,hagrid52,see,dumbledore100
4314,hagrid52,leave,vernon30s
4315,hagrid52,!,vernonearly petuniaearly
4316,hagrid52,keep,harrychild
4317,hagrid52,see,dumbledore100
4318,hagrid52,leave,vernon30s
4319,hagrid52,!,vernonearly petuniaearly
4320,hagrid52,keep,harrychild
4321,hagrid52,on,dumbledore100
4322,hagrid52,order,harry1
4323,hagrid52,ter,petunia20s vernon20s dudley1
4324,hagrid60s,chasin,ron11
4325,hagrid60s, ,fredadolescent georgeadolescent
4326,hagrid60s,chasin,ron11
4327,hagrid60s, ,fredadolescent georgeadolescent
4328,hagrid62,turn,vernon30s petunia30s dudley11 harry11
4329,hagrid62,turn,vernon30s petunia30s dudley11 harry11
4330,hagrid62,turn,vernon30s petunia30s dudley11 harry11
4331,hagrid62,turn,vernon30s petunia30s dudley11 harry11
4332,hagrid62,turn,vernon30s petunia30s dudley11 harry11
4333,hagrid62,cup,vernon30s petunia30s dudley11 harry11
4334,hagrid62,stride,dudley11
4335,hagrid62,reach,vernon30s
4336,hagrid62,reach,vernon30s
4337,hagrid62,back,vernon30s petunia30s dudley11
4338,hagrid62,back,vernon30s petunia30s dudley11
4339,hagrid62,pull,harry11
4340,hagrid62,open,harry11
4341,hagrid62,pull,harry11
4342,hagrid62,open,harry11
4343,hagrid62,.,harry11
4344,hagrid62,mean,harry11
4345,hagrid62,mouth,harry11
4346,hagrid62,hold,harry11
4347,hagrid62,say,vernon30s petunia30s dudley11 harry11
4348,hagrid62,bend,vernon30s petunia30s dudley11 harry11
4349,hagrid62,be,harry11
4350,hagrid62,feel,harry11
4351,hagrid62,as,harry11
4352,hagrid62,bend,vernon30s petunia30s dudley11 harry11
4353,hagrid62,be,harry11
4354,hagrid62,feel,harry11
4355,hagrid62,as,harry11
4356,hagrid62,bend,vernon30s petunia30s dudley11 harry11
4357,hagrid62,be,harry11
4358,hagrid62,feel,harry11
4359,hagrid62,as,harry11
4360,hagrid62,be,harry11
4361,hagrid62,feel,harry11
4362,hagrid62,as,harry11
4363,hagrid62,be,harry11
4364,hagrid62,feel,harry11
4365,hagrid62,as,harry11
4366,hagrid62,slide,dudley11
4367,hagrid62,fidget,vernon30s
4368,hagrid62,slide,dudley11
4369,hagrid62,fidget,vernon30s
4370,hagrid62,slide,dudley11
4371,hagrid62,fidget,vernon30s
4372,hagrid62,slide,dudley11
4373,hagrid62,fidget,vernon30s
4374,hagrid62,slide,dudley11
4375,hagrid62,fidget,vernon30s
4376,hagrid62,slide,dudley11
4377,hagrid62,fidget,vernon30s
4378,hagrid62,give,dudley11
4379,hagrid62,",",dudley11
4380,hagrid62,pass,harry11
4381,hagrid62,be,harry11
4382,hagrid62,taste,harry11
4383,hagrid62,take,harry11
4384,hagrid62,.,harry11
4385,hagrid62,.,harry11
4386,hagrid62,tell,harry11
4387,hagrid62,Keeper,harry11
4388,hagrid62,Keeper,harry11
4389,hagrid62,turn,vernon30s petunia30s
4390,hagrid62,know,harry11
4391,hagrid62,be,harry11
4392,hagrid62,think,harry11
4393,hagrid62,know,harrychild
4394,hagrid62,wonder,harrychild
4395,hagrid62, ,lilyadolescent jamesadolescent
4396,hagrid62,think,harry11
4397,hagrid62,know,harrychild
4398,hagrid62,wonder,harrychild
4399,hagrid62, ,lilyadolescent jamesadolescent
4400,hagrid62,seem,vernon30s petunia30s dudley11
4401,hagrid62,seem,vernon30s petunia30s dudley11
4402,hagrid62,seem,vernon30s petunia30s dudley11
4403,hagrid62,seem,vernon30s petunia30s dudley11
4404,hagrid62,growl,vernon30s petunia30s
4405,hagrid62,mean,harry11
4406,hagrid62,world,harry11
4407,hagrid62, ,lily james
4408,hagrid62,world,harry11
4409,hagrid62, ,lily james
4410,hagrid62,stare,harry11
4411,hagrid62,mean,lily james
4412,hagrid62,be,harry11
4413,hagrid62,hair,harry11
4414,hagrid62,hair,harry11
4415,hagrid62,hair,harry11
4416,hagrid62,!,vernon30s
4417,hagrid62,tell,harry11
4418,hagrid62,tell,harry11
4419,hagrid62,give,vernon30s
4420,hagrid62,say,harry11
4421,hagrid62,train,lily20
4422,hagrid62,an,james20
4423,hagrid62,what,harry11
4424,hagrid62,reckon,harry11
4425,hagrid62,read,harry11
4426,hagrid62,reckon,harry11
4427,hagrid62,read,harry11
4428,hagrid62,scribble,harry11
4429,hagrid62,scribble,harry11
4430,hagrid62,scribble,harry11
4431,hagrid62,scribble,harry11
4432,hagrid62,scribble,harry11
4433,hagrid62,scribble,harry11
4434,hagrid62,scribble,harry11
4435,hagrid62,but,vernon30s
4436,hagrid62,see,vernon30s
4437,hagrid62,stop,harry11
4438,hagrid62,",",vernon30s petunia30s dudley11
4439,hagrid62,scuttle,vernon30s petunia30s dudley11
4440,hagrid62,have,dumbledore109
4441,hagrid62,much,harry11
4442,hagrid62,know,harry11
4443,hagrid62,tell,harry11
4444,hagrid62,get,harry11
4445,hagrid62,much,harry11
4446,hagrid62,know,harry11
4447,hagrid62,tell,harry11
4448,hagrid62,get,harry11
4449,hagrid62,tell,harry11
4450,hagrid62,get,harry11
4451,hagrid62,tell,harry11
4452,hagrid62,get,harry11
4453,hagrid62,throw,vernon30s petunia30s
4454,hagrid62,tell,harry11
4455,hagrid62,tell,harry11
4456,hagrid62,tell,harry11
4457,hagrid62,suppose,voldemort
4458,hagrid62,call,harry11
4459,hagrid62,know,voldemort
4460,hagrid62,name,hagrid62 harry11
4461,hagrid62,say,voldemort40s
4462,hagrid62,start,deatheaters
4463,hagrid62,.,deatheaters
4464,hagrid62,be,voldemort40s
4465,hagrid62,power,voldemort40s
4466,hagrid62,be,voldemort40s
4467,hagrid62,power,harry11
4468,hagrid62,.,voldemortmiddle
4469,hagrid62,be,voldemortmiddle
4470,hagrid62,',voldemortmiddle
4471,hagrid62,kill,dumbledoreadult
4472,hagrid62,one,voldemortmiddle
4473,hagrid62,suppose,voldemort54
4474,hagrid62,like,voldemort54
4475,hagrid62,do,harry1
4476,hagrid62,get,harry11
4477,hagrid62,forehead,harry11
4478,hagrid62, ,lily21
4479,hagrid62,an,james21
4480,hagrid62,an,lily21 james21 harry1
4481,hagrid62,work,harry1
4482,hagrid62,why,harry11
4483,hagrid62,famous,harry11
4484,hagrid62,.,voldemortadult
4485,hagrid62,decide,harry1
4486,hagrid62,an,voldemortadult
4487,hagrid62,kill,mckinnons
4488,hagrid62,the,bonesparents boneschildren
4489,hagrid62,the,fabian gideon
4490,hagrid62,',harry1
4491,hagrid62,be,harry1
4492,hagrid62,come,harry11
4493,hagrid62,see,harrychild
4494,hagrid62,remember,harry11
4495,hagrid62,remember,harrychild
4496,hagrid62,watch,harry11
4497,hagrid62,and,vernon30s
4498,hagrid62,coat,vernon30s
4499,hagrid62,coat,vernon30s
4500,hagrid62,warning,vernon30s
4501,hagrid62,",",vernon30s
4502,hagrid62,warning,vernon30s
4503,hagrid62,warning,vernon30s
4504,hagrid62,",",vernon30s
4505,hagrid62,fail,vernon30s
4506,hagrid62,flatten,vernon30s
4507,hagrid62,opinion,voldemort54
4508,hagrid62,have,voldemort54
4509,hagrid62,die,voldemortold
4510,hagrid62,bidin,voldemortold
4511,hagrid62,believe,deatheaters
4512,hagrid62,be,voldemortmiddle
4513,hagrid62,come,deatheaters
4514,hagrid62,come,deatheaters
4515,hagrid62,do,voldemort54
4516,hagrid62,believe,deatheaters
4517,hagrid62,be,voldemortmiddle
4518,hagrid62,come,deatheaters
4519,hagrid62,come,deatheaters
4520,hagrid62,do,voldemort54
4521,hagrid62,do,harry1
4522,hagrid62,stumped,voldemort54
4523,hagrid62,look,harry11
4524,hagrid62,eye,harry11
4525,hagrid62,feel,harry11
4526,hagrid62,?,harry11
4527,hagrid62,be,harrychild
4528,hagrid62,spend,harrychild
4529,hagrid62,clout,dudleychild
4530,hagrid62,bully,petuniaearly
4531,hagrid62,and,vernonearly
4532,hagrid62,;,harry11
4533,hagrid62,have,vernonearly petuniaearly
4534,hagrid62,turn,vernonearly petuniaearly
4535,hagrid62,try,harrychild
4536,hagrid62,in,harrychild
4537,hagrid62,cupboard,harry1
4538,hagrid62,defeat,voldemort54
4539,hagrid62,come,dudleychild
4540,hagrid62,be,harrychild
4541,hagrid62,eye,harry11
4542,hagrid62,feel,harry11
4543,hagrid62,?,harry11
4544,hagrid62,be,harrychild
4545,hagrid62,spend,harrychild
4546,hagrid62,clout,dudleychild
4547,hagrid62,bully,petuniaearly
4548,hagrid62,and,vernonearly
4549,hagrid62,;,harry11
4550,hagrid62,have,vernonearly petuniaearly
4551,hagrid62,turn,vernonearly petuniaearly
4552,hagrid62,try,harrychild
4553,hagrid62,in,harrychild
4554,hagrid62,cupboard,harry1
4555,hagrid62,defeat,voldemort54
4556,hagrid62,come,dudleychild
4557,hagrid62,be,harrychild
4558,hagrid62,make,harry11
4559,hagrid62,think,harry11
4560,hagrid62,beam,harry11
4561,hagrid62,beam,harry11
4562,hagrid62, ,harry11
4563,hagrid62,bring,dudley11
4564,hagrid62,be,dudley11
4565,hagrid62,dance,dudley11
4566,hagrid62,clasp,dudley11
4567,hagrid62,bottom,dudley11
4568,hagrid62,turn,dudley11
4569,hagrid62,back,harry11
4570,hagrid62,see,dudley11
4571,hagrid62,slam,vernon30s petunia30s dudley11
4572,hagrid62,suppose,dudley11
4573,hagrid62,cast,harry11
4574,hagrid62,allow,harry11
4575,hagrid62,an,harry11
4576,hagrid62,letter,harry11
4577,hagrid62,allow,harry11
4578,hagrid62,an,harry11
4579,hagrid62,letter,harry11
4580,hagrid62,coat,harry11
4581,hagrid62,coat,harry11
4582,hagrid62,come,harry11
4583,hagrid62, ,harry11
4584,hagrid62,go,harry11
4585,hagrid62,open,harry11
4586,hagrid62,eye,harry11
4587,hagrid62,be,harry11
4588,hagrid62,fall,harry11
4589,hagrid62,seem,harry11
4590,hagrid62,hear,vernon30s
4591,hagrid62,night,vernon30s
4592,hagrid62,pay,harry11
4593,hagrid62,say,harry11
4594,hagrid62,tell,harry11
4595,hagrid62,that,gringoblins
4596,hagrid62,",",harry11
4597,hagrid62,get,dumbledore109
4598,hagrid62,get,dumbledore109
4599,hagrid62,out,vernon30s
4600,hagrid62,get,harry11
4601,hagrid62,give,harry11
4602,hagrid62,be,harry11
4603,hagrid62,pull,harry11 hagrid62
